Id,lat,lon
143234080,42.537201569666,-83.208911262084
143234264,42.551051030192,-83.229430999248
143331176,42.556411844006,-83.233050724134
143331177,42.556840201168,-83.233039408565
143331178,42.556661289444,-83.233576940016
143331179,42.556195339447,-83.233055334181
143331180,42.556415741591,-83.233603594468
143331181,42.556879135108,-83.232296520487
143332965,42.548993650148,-83.207688090954
143332966,42.548559425654,-83.207650623847
143342573,42.535691234533,-83.210724435379
143342574,42.535701711912,-83.211091730376
143372895,42.545358963565,-83.226590372262
14344817,42.556174845694,-83.209818435465
14344818,42.534981245424,-83.196023331581
14344819,42.536598617461,-83.21072694995
14344820,42.544521988623,-83.207792948563
14344821,42.549183248798,-83.204152604194
143460949,42.539880593559,-83.214911531291
143528983,42.55341711573,-83.189611427109
143528987,42.553901547824,-83.189630537848
143528988,42.553416361359,-83.19004158638
143588903,42.550656116824,-83.212735086313
143598555,42.532973067152,-83.201800306887
143681387,42.544461429373,-83.20131616816
143681388,42.544492651962,-83.200599515438
143681389,42.544450910084,-83.201548430697
143681391,42.544938736849,-83.200615105778
143703373,42.55644608408,-83.226396163565
143729890,42.535065525461,-83.226142694813
143729891,42.535069967869,-83.225856788096
143729892,42.535897890355,-83.226440336195
143729893,42.534551295701,-83.226268255723
143729894,42.534726728934,-83.227226391075
143729895,42.535047336731,-83.225580101472
143729896,42.534594294864,-83.226000034821
143806617,42.537623514672,-83.212279362237
143806620,42.537350055081,-83.212969695783
14387277,42.542689746498,-83.219948887462
14387377,42.552563376982,-83.206653177369
143892384,42.543497594327,-83.214189095057
143991582,42.54544936239,-83.237694047036
14399744,42.533434029917,-83.227560829012
14399746,42.548114598053,-83.189792727674
144008046,42.546607867138,-83.2310453538
144010257,42.545612348498,-83.237651131692
144010258,42.545245263048,-83.237632607686
144010259,42.545071631924,-83.237649203854
144010260,42.545263367959,-83.237030451762
144010261,42.545059981078,-83.236999187263
144030543,42.536790311586,-83.198596575856
144030544,42.53726179364,-83.198533795401
